,location,total_sqft,bath,price,bhk
7690,Whitefield,1639.0,3.0,107.0,3.0
7691,Whitefield,1820.0,3.0,113.0,3.0
7693,Whitefield,3565.0,4.0,218.0,4.0
7694,Whitefield,3410.0,5.0,253.0,4.0
7697,Whitefield,4500.0,4.0,330.0,4.0
7698,Whitefield,1250.0,2.0,85.0,2.0
7700,Whitefield,1277.0,2.0,77.0,2.0
7701,Whitefield,1820.0,3.0,140.0,3.0
7702,Whitefield,3453.0,4.0,247.0,4.0
7708,Whitefield,2280.0,4.0,125.0,3.0
7709,Whitefield,2882.0,5.0,200.0,4.0
7711,Whitefield,1639.5,3.0,92.63,3.0
7714,Whitefield,1190.0,2.0,70.0,2.0
7716,Whitefield,1270.0,2.0,94.0,2.0
7717,Whitefield,1220.0,2.0,89.0,2.0
7720,Whitefield,3758.0,3.0,300.0,3.0
7725,Whitefield,1216.0,2.0,72.0,2.0
7727,Whitefield,5400.0,5.0,475.0,4.0
7728,Whitefield,1396.0,3.0,74.0,3.0
7737,Whitefield,1615.0,3.0,96.9,3.0
7743,Whitefield,1200.0,2.0,70.0,2.0
7746,Whitefield,1216.0,2.0,75.0,2.0
7748,Whitefield,2321.0,4.0,157.0,3.0
7749,Whitefield,1224.0,2.0,75.0,2.0
7750,Whitefield,1655.0,3.0,113.0,3.0
7752,Whitefield,4144.0,5.0,331.0,5.0
7755,Whitefield,1200.0,3.0,67.75,3.0
7756,Whitefield,2444.0,4.0,145.0,4.0
7757,Whitefield,1270.0,2.0,110.0,2.0
7758,Whitefield,1660.0,3.0,110.0,3.0
7759,Whitefield,1270.0,2.0,105.0,2.0
7761,Whitefield,1173.0,2.0,78.2,2.0
7762,Whitefield,1362.0,2.0,85.0,2.0
7764,Whitefield,1457.0,2.0,105.0,3.0
7765,Whitefield,1720.0,3.0,128.0,3.0
7769,Whitefield,1564.0,3.0,103.0,3.0
7773,Whitefield,1639.0,3.0,107.0,3.0
7774,Whitefield,1760.0,3.0,139.0,3.0
7775,Whitefield,613.0,1.0,48.0,1.0
7776,Whitefield,1730.0,3.0,125.0,3.0
7778,Whitefield,877.0,1.0,59.0,1.0
7782,Yelachenahalli,1464.0,2.0,105.0,3.0
7783,Yelachenahalli,2400.0,1.0,150.0,2.0
7784,Yelachenahalli,1700.0,3.0,130.0,3.0
7785,Yelachenahalli,1080.0,2.0,55.0,2.0
7786,Yelachenahalli,1400.0,2.0,78.0,2.0
7787,Yelachenahalli,1330.0,3.0,73.5,3.0
7788,Yelachenahalli,800.0,1.0,30.0,2.0
7789,Yelachenahalli,1100.0,2.0,60.0,2.0
7790,Yelachenahalli,1365.0,2.0,72.0,3.0
7791,Yelachenahalli,1103.0,2.0,55.0,2.0
7792,Yelachenahalli,1000.0,2.0,50.0,2.0
7794,Yelahanka,1326.0,2.0,78.0,2.0
7801,Yelahanka,1705.0,3.0,95.0,3.0
7802,Yelahanka,1234.0,2.0,80.0,2.0
7803,Yelahanka,1315.0,2.0,85.0,2.0
7804,Yelahanka,1170.0,2.0,62.5,2.0
7806,Yelahanka,697.0,1.0,45.0,1.0
7809,Yelahanka,2195.0,4.0,127.0,3.0
7811,Yelahanka,1614.0,3.0,95.0,3.0
7813,Yelahanka,628.0,1.0,24.0,1.0
7816,Yelahanka,654.0,1.0,38.4,1.0
7824,Yelahanka,1825.0,3.0,105.0,3.0
7825,Yelahanka,1603.0,3.0,96.0,3.0
7826,Yelahanka,1304.0,2.0,79.0,2.0
7832,Yelahanka,1517.0,3.0,76.3,3.0
7836,Yelahanka,1327.0,2.0,85.0,2.0
7839,Yelahanka,1566.0,3.0,97.0,3.0
7841,Yelahanka,1270.0,2.0,78.0,2.0
7842,Yelahanka,1400.0,2.0,80.54,3.0
7844,Yelahanka,1322.0,2.0,86.0,2.0
7845,Yelahanka,1100.0,2.0,70.0,2.0
7846,Yelahanka,1200.0,2.0,70.0,2.0
7848,Yelahanka,4000.0,5.0,220.0,5.0
7849,Yelahanka,2675.0,4.0,140.0,4.0
7851,Yelahanka,654.0,1.0,37.0,1.0
7852,Yelahanka,1465.0,3.0,80.01,3.0
7856,Yelahanka,1692.0,3.0,83.0,3.0
7861,Yelahanka,2145.0,3.0,125.0,3.0
7863,Yelahanka,1322.0,2.0,75.0,2.0
7866,Yelahanka,602.0,1.0,26.0,1.0
7867,Yelahanka,1100.0,2.0,60.0,2.0
7868,Yelahanka,1614.0,2.0,100.0,3.0
7869,Yelahanka,1890.0,3.0,108.0,3.0
7870,Yelahanka,1556.0,3.0,86.0,3.0
7871,Yelahanka,1610.0,4.0,85.0,3.0
7877,Yelahanka,1859.0,3.0,108.0,3.0
7879,Yelahanka,1322.0,2.0,80.0,2.0
7882,Yelahanka,2600.0,4.0,175.0,4.0
7883,Yelahanka,1305.0,2.0,78.0,2.0
7885,Yelahanka,1711.0,3.0,85.61,3.0
7886,Yelahanka,1315.0,2.0,75.0,2.0
7887,Yelahanka,3600.0,6.0,200.0,6.0
7889,Yelahanka,1614.0,3.0,95.0,3.0
7890,Yelahanka,1650.0,3.0,105.0,3.0
7895,Yelahanka,3990.0,4.0,260.0,4.0
7896,Yelahanka,1620.0,3.0,90.0,3.0
7897,Yelahanka,654.0,1.0,36.25,1.0
7898,Yelahanka,1614.0,3.0,93.0,3.0
7899,Yelahanka,694.0,1.0,30.84,1.0
7900,Yelahanka,1115.0,2.0,60.0,2.0
7901,Yelahanka,2317.0,4.0,140.0,3.0
7902,Yelahanka,1653.0,3.0,93.0,3.0
7903,Yelahanka,654.0,1.0,38.0,1.0
7905,Yelahanka,1445.0,2.0,82.0,2.0
7907,Yelahanka,602.0,1.0,38.0,1.0
7908,Yelahanka,697.0,1.0,35.0,1.0
7910,Yelahanka,682.0,1.0,36.23,1.0
7912,Yelahanka,1560.0,2.0,98.0,3.0
7913,Yelahanka,1780.0,3.0,107.0,3.0
7914,Yelahanka,1342.0,2.0,75.0,3.0
7915,Yelahanka,1823.0,3.0,103.0,3.0
7916,Yelahanka,1792.0,3.0,104.0,3.0
7917,Yelahanka,1304.0,2.0,69.97,2.0
7920,Yelahanka,1300.0,2.0,69.23,2.0
7921,Yelahanka,1705.0,3.0,91.0,3.0
7923,Yelahanka,1835.0,3.0,108.0,3.0
7924,Yelahanka,1847.0,3.0,92.0,3.0
7926,Yelahanka,1890.0,3.0,109.0,3.0
7927,Yelahanka,700.0,1.0,38.0,1.0
7928,Yelahanka,1491.0,3.0,85.0,3.0
7929,Yelahanka,2088.0,5.0,110.0,4.0
7932,Yelahanka,3019.0,6.0,190.0,4.0
7934,Yelahanka,1600.0,3.0,100.0,3.0
7938,Yelahanka,1705.0,3.0,85.0,3.0
7939,Yelahanka,1350.0,2.0,85.0,3.0
7940,Yelahanka,1633.0,3.0,110.0,3.0
7941,Yelahanka,827.5,1.0,42.535,1.0
7943,Yelahanka,1355.0,2.0,75.0,3.0
7946,Yelahanka,1104.0,2.0,58.0,2.0
7948,Yelahanka,1175.0,2.0,67.77,2.0
7949,Yelahanka,1322.0,2.0,77.9,2.0
7950,Yelahanka,602.0,1.0,33.0,1.0
7951,Yelahanka,1315.0,2.0,77.0,2.0
7954,Yelahanka,567.0,1.0,25.0,1.0
7956,Yelahanka,602.0,2.0,30.0,1.0
7958,Yelahanka,1234.0,2.0,80.0,2.0
7961,Yelahanka,1267.0,3.0,78.0,2.0
7962,Yelahanka,1360.0,2.0,78.19,2.0
7964,Yelahanka New Town,650.0,1.0,33.0,1.0
7965,Yelahanka New Town,500.0,1.0,20.0,1.0
7966,Yelahanka New Town,440.0,1.0,16.5,1.0
7967,Yelahanka New Town,1610.0,3.0,92.0,3.0
7968,Yelahanka New Town,1700.0,3.0,90.0,3.0
7969,Yelahanka New Town,650.0,1.0,20.0,1.0
7970,Yelahanka New Town,350.0,1.0,13.5,1.0
7972,Yelahanka New Town,1385.0,2.0,65.0,2.0
7973,Yelahanka New Town,500.0,2.0,24.0,1.0
7974,Yelahanka New Town,650.0,1.0,17.0,1.0
7975,Yelahanka New Town,450.0,1.0,16.0,1.0
7977,Yelahanka New Town,960.0,2.0,50.0,2.0
7979,Yelahanka New Town,1209.0,2.0,65.0,3.0
7980,Yelahanka New Town,1400.0,2.0,80.0,3.0
7981,Yelahanka New Town,450.0,1.0,15.0,1.0
7982,Yelahanka New Town,500.0,1.0,18.0,1.0
7983,Yelahanka New Town,1420.0,2.0,75.0,3.0
7985,Yelahanka New Town,2200.0,2.0,180.0,2.0
7986,Yelahanka New Town,488.0,1.0,20.0,1.0
7987,Yelahanka New Town,1100.0,2.0,58.0,2.0
7990,Yelahanka New Town,1000.0,2.0,44.0,2.0
7991,Yelahanka New Town,650.0,1.0,18.0,1.0
7993,Yelahanka New Town,1740.0,3.0,150.0,3.0
7994,Yelahanka New Town,1290.0,2.0,70.0,2.0
7996,Yelenahalli,1240.0,2.0,47.12,2.0
7997,Yelenahalli,1200.0,2.0,46.17,2.0
7999,Yelenahalli,1260.0,2.0,47.88,2.0
8001,Yelenahalli,1175.0,2.0,50.0,2.0
8002,Yelenahalli,1650.0,3.0,68.0,3.0
8003,Yelenahalli,1200.0,2.0,45.6,2.0
8004,Yelenahalli,1200.0,2.0,46.17,2.0
8005,Yelenahalli,1160.0,2.0,44.08,2.0
8007,Yeshwanthpur,1693.0,3.0,108.0,3.0
8008,Yeshwanthpur,667.0,1.0,36.85,1.0
8009,Yeshwanthpur,1950.0,4.0,130.0,4.0
8011,Yeshwanthpur,665.0,1.0,36.85,1.0
8015,Yeshwanthpur,671.0,1.0,36.85,1.0
8016,Yeshwanthpur,1277.5,2.0,95.815,2.0
8017,Yeshwanthpur,668.0,1.0,36.85,1.0
8018,Yeshwanthpur,1185.0,2.0,75.84,2.0
8019,Yeshwanthpur,1195.0,2.0,100.0,2.0
8020,Yeshwanthpur,1313.0,3.0,96.0,3.0
8021,Yeshwanthpur,1400.0,2.0,100.0,2.0
8024,Yeshwanthpur,673.0,1.0,36.85,1.0
8025,Yeshwanthpur,717.0,2.0,49.475,2.0
8028,Yeshwanthpur,605.0,1.0,41.745,1.0
8030,Yeshwanthpur,669.0,1.0,36.85,1.0
8032,Yeshwanthpur,3027.0,4.0,260.0,3.0
8035,Yeshwanthpur,670.0,1.0,36.85,1.0
8038,Yeshwanthpur,1240.0,2.0,80.0,2.0
8039,Yeshwanthpur,1713.0,3.0,110.0,3.0
8040,Yeshwanthpur,1144.0,2.0,67.0,2.0
8041,Yeshwanthpur,1541.0,2.0,130.0,2.0
8043,Yeshwanthpur,1362.0,2.0,100.0,2.0
8044,Yeshwanthpur,666.0,1.0,36.8,1.0
8045,Yeshwanthpur,1855.0,3.0,140.0,3.0
8047,Yeshwanthpur,1165.0,2.0,85.0,2.0
8050,Yeshwanthpur,1825.0,3.0,145.0,3.0
8052,Yeshwanthpur,994.0,2.0,54.67,1.0
8053,Yeshwanthpur,650.0,1.0,40.0,1.0
8054,Yeshwanthpur,1855.0,3.0,140.0,3.0
8055,Yeshwanthpur,1500.0,3.0,100.0,3.0
8060,Yeshwanthpur,674.0,1.0,36.85,1.0
8062,Yeshwanthpur,672.0,1.0,36.85,1.0
8065,Yeshwanthpur,1195.0,2.0,100.0,2.0
8066,Yeshwanthpur,1692.0,3.0,108.0,3.0
8068,Yeshwanthpur,2500.0,5.0,185.0,6.0
8073,Yeshwanthpur,1855.0,3.0,135.0,3.0
8074,Yeshwanthpur,1876.0,3.0,160.0,3.0
8076,other,2770.0,4.0,290.0,3.0
8081,other,1500.0,2.0,185.0,2.0
8082,other,840.0,2.0,45.0,2.0
8083,other,4395.0,3.0,240.0,3.0
8084,other,2511.0,3.0,205.0,3.0
8085,other,1660.0,2.0,105.0,3.0
8087,other,1200.0,2.0,65.0,2.0
8088,other,1200.0,3.0,90.0,3.0
8092,other,782.0,2.0,55.68,2.0
8093,other,1800.0,3.0,120.0,3.0
8095,other,945.0,2.0,54.0,2.0
8096,other,1870.0,3.0,110.0,3.0
8097,other,1260.0,2.0,85.05,3.0
8099,other,2795.0,4.0,235.0,3.0
8101,other,1904.0,3.0,150.0,3.0
8102,other,2000.0,3.0,175.0,3.0
8105,other,1500.0,3.0,100.0,3.0
8107,other,1783.0,3.0,115.0,3.0
8108,other,912.0,2.0,70.0,3.0
8111,other,1580.0,3.0,100.0,3.0
8112,other,1415.0,3.0,78.0,3.0
8114,other,2405.0,4.0,260.0,3.0
8115,other,1500.0,2.0,115.0,2.0
8120,other,1060.0,2.0,60.0,2.0
8121,other,2600.0,8.0,180.0,8.0
8123,other,1285.0,2.0,72.5,2.0
8124,other,4050.0,3.0,280.0,3.0
8127,other,1280.0,2.0,69.0,2.0
8128,other,3045.0,3.0,170.0,3.0
8131,other,900.0,2.0,110.0,2.0
8136,other,1560.0,3.0,115.0,3.0
8139,other,1200.0,4.0,165.0,4.0
8141,other,1645.0,3.0,95.0,3.0
8142,other,1200.0,2.0,79.0,2.0
8144,other,1350.0,2.0,140.0,3.0
8145,other,1800.0,3.0,150.0,3.0
8147,other,1762.0,3.0,125.0,3.0
8148,other,950.0,2.0,50.0,2.0
8149,other,1200.0,3.0,90.0,3.0
8150,other,2023.71,3.0,275.0,3.0
8156,other,2150.0,4.0,240.0,3.0
8159,other,3309.0,4.0,325.0,4.0
8160,other,5000.0,9.0,360.0,11.0
8162,other,1150.0,2.0,126.0,2.0
8165,other,1200.0,2.0,74.0,2.0
8168,other,1753.0,3.0,120.0,3.0
8169,other,1000.0,2.0,53.0,2.0
8170,other,720.0,2.0,45.0,2.0
8173,other,1200.0,3.0,165.0,4.0
8174,other,700.0,1.0,41.0,1.0
8176,other,1595.0,3.0,115.0,3.0
8177,other,1353.0,2.0,110.0,2.0
8178,other,1200.0,2.0,85.0,1.0
8181,other,1325.0,2.0,90.0,3.0
8184,other,1056.0,2.0,80.0,2.0
8186,other,1600.0,3.0,86.0,3.0
8188,other,1544.0,3.0,120.0,3.0
8189,other,1200.0,2.0,65.0,2.0
8190,other,540.0,1.0,36.0,1.0
8191,other,1578.0,3.0,180.0,3.0
8193,other,1600.0,2.0,115.0,2.0
8194,other,416.0,1.0,18.5,1.0
8197,other,834.0,1.0,60.0,1.0
8198,other,1125.0,4.0,70.0,3.0
8199,other,3000.0,5.0,260.0,4.0
8200,other,2160.0,5.0,250.0,6.0
8202,other,469.0,1.0,25.0,1.0
8207,other,1630.0,2.0,200.0,2.0
8209,other,1200.0,2.0,70.0,3.0
8210,other,1350.0,3.0,77.0,3.0
8211,other,4046.0,4.0,445.0,4.0
8212,other,1180.0,2.0,78.34,3.0
8213,other,1355.0,2.0,115.0,2.0
8214,other,600.0,1.0,50.0,1.0
8215,other,1875.0,3.0,165.0,3.0
8216,other,600.0,2.0,55.0,2.0
8219,other,1750.0,3.0,120.0,3.0
8222,other,1092.0,2.0,98.5,3.0
8228,other,425.0,1.0,20.03,1.0
8230,other,600.0,1.0,60.0,1.0
8231,other,1468.0,2.0,140.0,2.0
8232,other,4300.0,5.0,550.0,4.0
8234,other,775.0,2.0,55.0,2.0
8237,other,1352.0,3.0,135.0,3.0
8239,other,1200.0,3.0,95.0,4.0
8240,other,1976.0,3.0,184.0,3.0
8241,other,5500.0,4.0,600.0,4.0
8242,other,1200.0,3.0,95.0,3.0
8245,other,1180.0,2.0,69.0,2.0
8246,other,686.0,1.0,17.0,1.0
8247,other,1500.0,4.0,180.0,4.0
8249,other,1282.0,2.0,87.0,2.0
8251,other,1500.0,2.0,95.0,3.0
8252,other,1300.0,1.0,115.0,2.0
8253,other,530.0,1.0,20.0,1.0
8254,other,1350.0,2.0,80.0,2.0
8256,other,2400.0,6.0,125.0,8.0
8258,other,1141.0,2.0,62.0,2.0
8261,other,950.0,1.0,40.0,1.0
8267,other,1480.0,3.0,90.0,3.0
8268,other,1600.0,3.0,90.0,3.0
8269,other,1200.0,4.0,135.0,4.0
8270,other,1500.0,3.0,115.0,3.0
8271,other,1824.0,3.0,125.0,3.0
8272,other,750.0,1.0,56.25,1.0
8279,other,6000.0,5.0,400.0,4.0
8280,other,2400.0,3.0,170.0,3.0
8282,other,1500.0,2.0,98.0,3.0
8283,other,3095.0,3.0,350.0,3.0
8285,other,1200.0,1.0,28.0,1.0
8286,other,1500.0,3.0,100.0,3.0
8288,other,1560.0,5.0,145.0,5.0
8290,other,1560.0,3.0,188.0,3.0
8292,other,485.0,1.0,15.0,1.0
8298,other,1200.0,3.0,130.0,3.0
8299,other,1050.0,2.0,67.0,2.0
8300,other,1596.0,3.0,105.0,3.0
8303,other,1200.0,3.0,85.0,3.0
8304,other,1132.0,2.0,67.0,2.0
8306,other,1515.0,3.0,88.0,3.0
8309,other,1380.0,2.0,80.0,2.0
8312,other,4346.0,5.0,500.0,4.0
8314,other,2200.0,3.0,187.0,3.0
8315,other,3329.0,3.0,330.0,3.0
8316,other,3600.0,4.0,300.0,4.0
8317,other,3500.0,3.0,450.0,4.0
8319,other,1093.0,2.0,65.0,2.0
8321,other,1535.0,3.0,95.0,3.0
8323,other,1100.0,2.0,62.7,2.0
8326,other,2197.0,4.0,280.0,3.0
8328,other,1600.0,3.0,172.0,4.0
8329,other,1450.0,2.0,85.0,3.0
8330,other,2000.0,3.0,166.0,4.0
8334,other,1756.0,3.0,100.0,3.0
8335,other,1532.0,3.0,92.0,3.0
8336,other,1650.0,3.0,110.0,3.0
8337,other,1200.0,2.0,66.0,2.0
8339,other,1525.0,2.0,122.0,3.0
8343,other,2400.0,3.0,200.0,4.0
8344,other,1000.0,2.0,130.0,2.0
8346,other,3040.0,1.0,180.0,2.0
8348,other,1390.0,3.0,120.0,3.0
8350,other,1135.0,2.0,68.0,2.0
8351,other,900.0,2.0,55.0,2.0
8355,other,2500.0,3.0,250.0,3.0
8359,other,1269.72,2.0,68.0,2.0
8360,other,1168.0,3.0,70.0,3.0
8362,other,2100.0,4.0,155.0,4.0
8364,other,1515.0,3.0,93.93,3.0
8369,other,2700.0,4.0,214.0,6.0
8370,other,2000.0,3.0,210.0,3.0
8371,other,2400.0,4.0,300.0,5.0
8372,other,1760.0,3.0,176.0,3.0
8373,other,595.0,1.0,42.0,1.0
8378,other,1170.0,2.0,86.0,2.0
8379,other,2200.0,4.0,235.0,4.0
8387,other,1650.0,3.0,175.0,3.0
8389,other,1670.0,3.0,91.86,3.0
8393,other,1250.0,2.0,80.0,3.0
8394,other,1650.0,4.0,160.0,3.0
8395,other,800.0,2.0,50.0,2.0
8396,other,1225.0,2.0,150.0,2.0
8398,other,3675.0,4.0,367.0,4.0
8399,other,1200.0,2.0,150.0,2.0
8402,other,1350.0,2.0,80.0,2.0
8404,other,1614.0,3.0,110.0,3.0
8405,other,1188.0,2.0,73.0,2.0
8406,other,1480.0,3.0,90.0,3.0
8407,other,680.0,2.0,42.0,2.0
8409,other,955.0,2.0,53.55,2.0
8411,other,2479.13,3.0,215.0,3.0
8412,other,1100.0,2.0,106.0,2.0
8415,other,1925.0,3.0,120.0,3.0
8416,other,650.0,1.0,26.0,1.0
8418,other,2000.0,3.0,207.0,3.0
8419,other,1050.0,2.0,110.0,2.0
8426,other,1685.0,2.0,110.0,3.0
8428,other,1550.0,3.0,110.0,3.0
8429,other,500.0,1.0,20.0,1.0
8431,other,3155.0,4.0,370.0,3.0
8432,other,1765.0,3.0,105.0,3.0
8433,other,1265.0,2.0,70.0,2.0
8434,other,1012.0,2.0,59.0,2.0
8435,other,2045.0,4.0,154.0,3.0
8437,other,2400.0,4.0,280.0,6.0
8438,other,581.91,2.0,25.0,1.0
8439,other,1158.0,2.0,85.0,3.0
8442,other,4750.0,5.0,600.0,4.0
8443,other,1350.0,2.0,185.0,2.0
8444,other,824.0,2.0,60.0,2.0
8445,other,1340.0,2.0,100.0,3.0
8446,other,1620.0,2.0,110.0,3.0
8447,other,1533.0,3.0,115.0,3.0
8448,other,1560.0,3.0,85.0,3.0
8450,other,750.0,1.0,25.0,1.0
8451,other,1375.0,2.0,85.0,3.0
8458,other,1500.0,3.0,88.0,3.0
8460,other,1140.0,2.0,76.0,2.0
8461,other,1198.0,2.0,84.0,2.0
8462,other,4000.0,4.0,520.0,4.0
8464,other,1370.0,2.0,75.0,2.0
8467,other,1000.0,1.0,55.0,2.0
8468,other,1200.0,2.0,125.0,2.0
8472,other,1050.0,1.0,70.0,1.0
8473,other,1200.0,2.0,80.0,3.0
8481,other,400.0,1.0,14.0,1.0
8483,other,1575.0,4.0,150.0,5.0
8485,other,4800.0,5.0,629.0,4.0
8486,other,1200.0,2.0,70.0,2.0
8489,other,1300.0,2.0,79.0,2.0
8491,other,3500.0,4.0,350.0,4.0
8493,other,1000.0,2.0,110.0,3.0
8495,other,1000.0,2.0,53.0,2.0
8500,other,2400.0,3.0,260.0,3.0
8501,other,1533.0,3.0,85.0,3.0
8504,other,1452.55,2.0,110.0,2.0
8505,other,2357.0,3.0,151.0,3.0
8506,other,1170.0,2.0,105.0,2.0
8507,other,1411.0,3.0,91.72,3.0
8509,other,3095.0,3.0,375.0,3.0
8511,other,1100.0,3.0,78.0,3.0
8513,other,3600.0,4.0,365.0,4.0
8516,other,1945.0,3.0,120.0,3.0
8518,other,1650.0,3.0,165.0,3.0
8519,other,1550.0,2.0,150.0,3.0
8521,other,1150.0,2.0,75.0,3.0
8522,other,1200.0,3.0,74.0,3.0
8523,other,1229.0,3.0,86.03,3.0
8524,other,1030.0,2.0,61.0,2.0
8525,other,600.0,1.0,32.0,1.0
8526,other,1165.0,2.0,135.0,2.0
8529,other,3000.0,4.0,240.0,4.0
8531,other,1315.0,2.0,90.0,2.0
8532,other,1210.0,2.0,72.0,2.0
8533,other,11338.0,9.0,1000.0,6.0
8536,other,1170.0,2.0,68.0,2.0
8537,other,1600.0,2.0,110.0,2.0
8539,other,1370.0,2.0,75.0,3.0
8542,other,1700.0,3.0,97.0,3.0
8543,other,1900.0,3.0,160.0,3.0
8545,other,1100.0,2.0,75.0,2.0
8546,other,1929.0,3.0,115.0,3.0
8547,other,3161.0,4.0,214.0,4.0
8549,other,3515.0,3.0,420.0,3.0
8551,other,1100.0,2.0,70.0,2.0
8555,other,700.0,1.0,41.0,1.0
8560,other,3000.0,3.0,250.0,3.0
8561,other,1100.0,2.0,61.0,2.0
8562,other,1260.0,1.0,41.0,1.0
8563,other,1500.0,1.0,37.5,1.0
8564,other,600.0,1.0,17.0,1.0
8566,other,1165.0,2.0,75.0,2.0
8567,other,1272.0,4.0,75.0,3.0
8569,other,1600.0,5.0,140.0,5.0
8571,other,1000.0,2.0,65.0,3.0
8573,other,2400.0,4.0,325.0,3.0
8574,other,1463.0,1.0,142.0,2.0
8576,other,2401.0,3.0,185.0,3.0
8577,other,1875.0,2.0,235.0,3.0
8579,other,890.0,1.0,75.0,1.0
8582,other,2400.0,3.0,290.0,3.0
8584,other,1690.0,3.0,100.0,3.0
8587,other,1350.0,2.0,90.0,2.0
8588,other,1460.0,3.0,88.0,3.0
8589,other,1685.0,3.0,95.0,3.0
8590,other,800.0,1.0,52.0,1.0
8591,other,4000.0,5.0,280.0,4.0
8593,other,792.0,2.0,70.0,2.0
8595,other,2400.0,5.0,235.0,5.0
8598,other,461.82,1.0,31.7,1.0
8599,other,1500.0,2.0,85.0,3.0
8602,other,1260.0,2.0,75.0,2.0
8604,other,12000.0,12.0,525.0,10.0
8606,other,2820.0,3.0,285.0,3.0
8607,other,1950.0,3.0,130.0,3.0
8609,other,1350.0,2.0,140.0,3.0
8610,other,4051.0,4.0,345.0,4.0
8611,other,2100.0,3.0,170.0,3.0
8612,other,1991.0,3.0,160.0,3.0
8614,other,1200.0,3.0,66.0,3.0
8616,other,3000.0,4.0,342.0,4.0
8617,other,2400.0,6.0,245.0,6.0
8619,other,1375.0,2.0,105.0,2.0
8620,other,1693.0,3.0,108.0,3.0
8627,other,1150.0,2.0,77.5,3.0
8631,other,1058.0,2.0,60.0,2.0
8632,other,900.0,1.0,30.0,1.0
8633,other,1672.0,3.0,150.0,3.0
8636,other,1250.0,3.0,139.0,3.0
8637,other,1468.0,3.0,130.0,2.0
8641,other,1480.0,2.0,145.0,3.0
8644,other,2280.0,3.0,285.0,3.0
8645,other,2000.0,3.0,200.0,3.0
8647,other,1080.0,2.0,75.0,3.0
8648,other,2400.0,2.0,150.0,3.0
8650,other,1125.0,2.0,75.0,2.0
8651,other,1596.0,3.0,95.0,3.0
8652,other,1639.0,3.0,123.0,3.0
8654,other,1740.0,3.0,199.0,3.0
8655,other,1372.0,2.0,90.0,3.0
8657,other,6200.0,5.0,720.0,5.0
8660,other,925.0,2.0,63.0,2.0
8661,other,1200.0,3.0,95.0,4.0
8662,other,1200.0,2.0,79.0,2.0
8663,other,2500.0,3.0,270.0,3.0
8664,other,1584.0,3.0,145.0,4.0
8665,other,1570.0,3.0,115.0,3.0
8669,other,1750.0,3.0,180.0,3.0
8670,other,1500.0,1.0,160.0,2.0
8671,other,2100.0,6.0,275.0,6.0
8673,other,705.0,1.0,36.5,1.0
8674,other,1340.0,3.0,77.0,3.0
8677,other,1260.0,1.0,41.0,1.0
8678,other,1200.0,2.0,125.0,2.0
8679,other,1270.0,2.0,175.0,4.0
8680,other,1200.0,3.0,130.0,3.0
8681,other,3595.0,6.0,360.0,4.0
8683,other,3100.0,5.0,385.0,4.0
8685,other,1200.0,4.0,150.0,4.0
8686,other,3259.0,3.0,270.0,3.0
8689,other,596.0,1.0,42.0,1.0
8690,other,10000.0,16.0,550.0,16.0
8691,other,1200.0,4.0,110.0,4.0
8692,other,1910.0,3.0,190.0,3.0
8695,other,1750.0,3.0,149.0,3.0
8697,other,985.0,2.0,63.0,2.0
8698,other,1300.0,2.0,129.0,2.0
8699,other,1490.0,2.0,88.0,3.0
8702,other,650.0,1.0,30.0,1.0
8703,other,1500.0,2.0,89.99,3.0
8704,other,910.0,1.0,42.0,1.0
8707,other,532.0,1.0,22.49,1.0
8708,other,1060.0,3.0,62.0,3.0
8710,other,1550.0,2.0,160.0,2.0
8714,other,1000.0,2.0,80.0,2.0
8716,other,1500.0,2.0,97.0,3.0
8717,other,1865.0,4.0,140.0,3.0
8719,other,3500.0,4.0,245.0,4.0
8723,other,1320.0,2.0,73.0,3.0
8724,other,2150.0,6.0,205.0,6.0
8727,other,675.0,3.0,52.0,2.0
8728,other,1801.0,3.0,139.0,3.0
8730,other,2990.0,4.0,324.0,4.0
8731,other,2400.0,2.0,160.0,2.0
8733,other,1150.0,2.0,75.0,2.0
8734,other,1200.0,3.0,165.0,3.0
8741,other,1390.0,2.0,80.0,3.0
8742,other,1550.0,2.0,90.0,3.0
8744,other,1500.0,4.0,110.0,4.0
8746,other,1839.0,3.0,165.0,3.0
8748,other,900.0,2.0,70.0,2.0
8750,other,1500.0,3.0,149.0,3.0
8753,other,750.0,2.0,50.0,1.0
8754,other,600.0,3.0,75.0,2.0
8758,other,1500.0,1.0,19.5,1.0
8760,other,1200.0,2.0,70.0,2.0
8761,other,1200.0,2.0,160.0,2.0
8762,other,1904.0,3.0,155.0,3.0
8763,other,2770.0,4.0,315.0,3.0
8764,other,813.0,1.0,39.0,1.0
8767,other,1630.0,2.0,97.78,3.0
8768,other,2425.0,4.0,173.0,4.0
8772,other,1280.0,2.0,75.0,2.0
8773,other,735.0,1.0,75.0,1.0
8774,other,500.0,1.0,24.0,1.0
8776,other,1200.0,4.0,145.0,3.0
8777,other,1200.0,2.0,100.0,2.0
8778,other,1200.0,3.0,160.0,3.0
8779,other,1265.0,2.0,82.0,3.0
8783,other,2360.0,4.0,150.0,4.0
8784,other,1030.0,2.0,77.25,2.0
8786,other,2000.0,3.0,160.0,3.0
8787,other,1575.0,3.0,93.0,3.0
8788,other,1300.0,2.0,70.0,3.0
8790,other,1380.0,2.0,75.0,2.0
8795,other,3100.0,3.0,250.0,3.0
8796,other,1190.0,2.0,100.0,2.0
